tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N1.2.3.4.4b.EPI_ISL_17606842.galliformes.south_korea.22.2022-01-21,H5N1,EPI_ISL_17606842,a/chicken/korea/h58/2022,2022-01-21,2022.05,2022-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2022-03,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-01-21,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606843.galliformes.south_korea.22.2022-01-24,H5N1,EPI_ISL_17606843,a/chicken/korea/h63/2022,2022-01-24,2022.06,2022-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-04,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-01-24,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606844.anseriformes.south_korea.22.2022-01-25,H5N1,EPI_ISL_17606844,a/duck/korea/h79/2022,2022-01-25,2022.07,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2022-04,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,2_1_12_1_6_4_1_1,H5N1/2021/R11_Asia,22,2022-01-25,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606845.anseriformes.south_korea.22.2022-01-29,H5N1,EPI_ISL_17606845,a/duck/korea/h87/2022,2022-01-29,2022.08,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2022-04,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-01-29,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606846.galliformes.south_korea.22.2022-01-30,H5N1,EPI_ISL_17606846,a/chicken/korea/h88/2022,2022-01-30,2022.08,2022-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-04,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-01-30,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606847.anseriformes.south_korea.22.2022-01-31,H5N1,EPI_ISL_17606847,a/duck/korea/h90/2022,2022-01-31,2022.08,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2022-05,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-01-31,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606848.galliformes.south_korea.22.2022-02-02,H5N1,EPI_ISL_17606848,a/chicken/korea/h91/2022,2022-02-02,2022.09,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-05,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-02,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606849.galliformes.south_korea.22.2022-02-03,H5N1,EPI_ISL_17606849,a/korean_native_chicken/korea/h97/2022,2022-02-03,2022.09,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-05,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-03,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606850.galliformes.south_korea.22.2022-02-04,H5N1,EPI_ISL_17606850,a/chicken/korea/h124/2022,2022-02-04,2022.09,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2022-05,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,2_1_12_1_6_4_1_1,H5N1/2021/R11_Asia,22,2022-02-04,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606851.galliformes.south_korea.19.2022-02-06,H5N1,EPI_ISL_17606851,a/korean_native_chicken/korea/h127/2022,2022-02-06,2022.1,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-05,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-02-06,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606852.anseriformes.south_korea.22.2022-02-07,H5N1,EPI_ISL_17606852,a/duck/korea/h128/2022,2022-02-07,2022.1,2022-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2022-06,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-07,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606853.galliformes.south_korea.22.2022-02-07,H5N1,EPI_ISL_17606853,a/chicken/korea/h129/2022,2022-02-07,2022.1,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2022-06,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-07,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606854.galliformes.south_korea.19.2022-02-07,H5N1,EPI_ISL_17606854,a/chicken/korea/h130/2022,2022-02-07,2022.1,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2022-06,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-02-07,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606855.anseriformes.south_korea.22.2022-02-08,H5N1,EPI_ISL_17606855,a/duck/korea/h138/2022,2022-02-08,2022.1,2022-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2022-06,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-08,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606856.galliformes.south_korea.22.2022-02-08,H5N1,EPI_ISL_17606856,a/quail/korea/h139/2022,2022-02-08,2022.1,2022-02,galliformes_wild,galliformes,Phasianidae,synoicus/coturnix sp.,old world quail sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-06,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-08,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606857.galliformes.south_korea.22.2022-02-09,H5N1,EPI_ISL_17606857,a/chicken/korea/h141/2022,2022-02-09,2022.11,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-06,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-09,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606858.anseriformes.south_korea.22.2022-02-12,H5N1,EPI_ISL_17606858,a/duck/korea/h153/2022,2022-02-12,2022.12,2022-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2022-06,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-12,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606859.galliformes.south_korea.22.2022-02-13,H5N1,EPI_ISL_17606859,a/chicken/korea/h154-1/2022,2022-02-13,2022.12,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-06,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-13,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606860.galliformes.south_korea.22.2022-02-12,H5N1,EPI_ISL_17606860,a/chicken/korea/h155/2022,2022-02-12,2022.12,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2022-06,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-12,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606861.anseriformes.south_korea.19.2022-02-18,H5N1,EPI_ISL_17606861,a/duck/korea/h196/2022,2022-02-18,2022.13,2022-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2022-07,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-02-18,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606862.anseriformes.south_korea.22.2022-02-21,H5N1,EPI_ISL_17606862,a/duck/korea/h200/2022,2022-02-21,2022.14,2022-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeongsangnam-do,kr.kn,35.3225325644814,128.261669154089,a,2022-08,3775,2.3.4.4b,Asia / Korea / GN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-02-21,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606863.anseriformes.south_korea.19.2022-03-02,H5N1,EPI_ISL_17606863,a/duck/korea/h232/2022,2022-03-02,2022.16,2022-03,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,a,2022-09,3775,2.3.4.4b,Asia / Korea / JN / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-03-02,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606864.galliformes.south_korea.22.2022-04-07,H5N1,EPI_ISL_17606864,a/chicken/korea/h384/2022,2022-04-07,2022.26,2022-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeongsangnam-do,kr.kn,35.3225325644814,128.261669154089,a,2022-14,3775,2.3.4.4b,Asia / Korea / GN / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,2022-04-07,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17606865.anseriformes.south_korea.22.2021-11-14,H5N1,EPI_ISL_17606865,a/duck/korea/h543/2021,2021-11-14,2021.87,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2021-45,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,2_1_33_1_1_4_1_1,NA,22,2021-11-14,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17766057.carnivora.japan.15.2023-04-12,H5N1,EPI_ISL_17766057,a/ezo_red_fox/hokkaido/2/2023,2023-04-12,2023.28,2023-04,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,a,2023-15,1435,2.3.4.4b,Asia / Japan / Hokkaido / Sapporo / NA,23_1_23_1_1_1_1_1,H5N1/2022/R17_Asia,15,2023-04-12,pb1,pb1,profile001
H5N6.2.3.4.4b.EPI_ISL_china_1.galliformes.china.314.2022-02-28,H5N6,EPI_ISL_china_1,a/chicken/shandong/2.28tafc4-f/2022,2022-02-28,2022.16,2022-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2022-09,513,2.3.4.4b,Asia / China / Shandong / NA / NA,20_13_50_60_11_12_1_62,NA,314,2022-02-28,pb1,pb1,profile013
H5N8.2.3.4.4b.EPI_ISL_china_2.galliformes.china.1.2021-05-31,H5N8,EPI_ISL_china_2,a/chicken/anhui/05.31zgs13-c/2021,2021-05-31,2021.41,2021-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,anhui,cn.ah,31.8128943962267,117.235219497068,a,2021-22,489,2.3.4.4b,Asia / China / Anhui / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-05-31,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_china_3.galliformes.china.1.2021-06-26,H5N8,EPI_ISL_china_3,a/chicken/anhui/06.26zgs2-c/2021,2021-06-26,2021.48,2021-06,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,anhui,cn.ah,31.8128943962267,117.235219497068,a,2021-25,489,2.3.4.4b,Asia / China / Anhui / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-06-26,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_china_4.galliformes.china.1.2021-06-26,H5N8,EPI_ISL_china_4,a/chicken/anhui/06.26zgs10-c/2021,2021-06-26,2021.48,2021-06,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,anhui,cn.ah,31.8128943962267,117.235219497068,a,2021-25,489,2.3.4.4b,Asia / China / Anhui / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-06-26,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_china_5.galliformes.china.1.2021-06-26,H5N8,EPI_ISL_china_5,a/chicken/anhui/06.26zgs11-c/2021,2021-06-26,2021.48,2021-06,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,anhui,cn.ah,31.8128943962267,117.235219497068,a,2021-25,489,2.3.4.4b,Asia / China / Anhui / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-06-26,pb1,pb1,profile002
H5N2.2.3.4.4b.EPI_ISL_china_7.anseriformes.china.101.2022-01-26,H5N2,EPI_ISL_china_7,a/duck/hunan/01.26_yywlp-c8/2022,2022-01-26,2022.07,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2022-04,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_14_3_1_15_22_1_2,H5N2/2021/R1_Asia,101,2022-01-26,pb1,pb1,profile014
H5N2.2.3.4.4b.EPI_ISL_china_8.anseriformes.china.101.2021-12-29,H5N2,EPI_ISL_china_8,a/duck/hunan/12.29_yywlp-c33/2021,2021-12-29,2021.99,2021-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2021-52,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_14_3_1_15_22_1_2,H5N2/2021/R1_Asia,101,2021-12-29,pb1,pb1,profile014
H5N2.2.3.4.4b.EPI_ISL_china_9.anseriformes.china.101.2022-01-26,H5N2,EPI_ISL_china_9,a/duck/hunan/01.26_yywlp-o2/2022,2022-01-26,2022.07,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2022-04,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_14_3_1_15_22_1_1,NA,101,2022-01-26,pb1,pb1,profile014
H5N2.2.3.4.4b.EPI_ISL_china_10.anseriformes.china.101.2022-01-26,H5N2,EPI_ISL_china_10,a/duck/hunan/01.26_yywlp-o3/2022,2022-01-26,2022.07,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2022-04,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_14_3_1_15_22_1_2,H5N2/2021/R1_Asia,101,2022-01-26,pb1,pb1,profile014
H5N2.2.3.4.4b.EPI_ISL_china_11.anseriformes.china.101.2022-01-26,H5N2,EPI_ISL_china_11,a/duck/hunan/01.26_yywlp-o7/2022,2022-01-26,2022.07,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2022-04,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_14_3_1_15_22_1_2,H5N2/2021/R1_Asia,101,2022-01-26,pb1,pb1,profile014
H5N2.2.3.4.4b.EPI_ISL_china_12.anseriformes.china.101.2022-01-26,H5N2,EPI_ISL_china_12,a/duck/hunan/01.26_yywlp-o8/2022,2022-01-26,2022.07,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2022-04,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_14_3_1_15_22_1_2,H5N2/2021/R1_Asia,101,2022-01-26,pb1,pb1,profile014
H5N2.2.3.4.4b.EPI_ISL_china_13.anseriformes.china.101.2022-01-26,H5N2,EPI_ISL_china_13,a/duck/hunan/01.26_yywlp-o9/2022,2022-01-26,2022.07,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2022-04,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_14_3_1_15_22_1_2,H5N2/2021/R1_Asia,101,2022-01-26,pb1,pb1,profile014
H5N1.2.3.4.4b.EPI_ISL_china_18.na.china.80.2023-01-01,H5N1,EPI_ISL_china_18,a/bird/zhejiang/k21/2023,2023-01-01,2023,2023-01,na_wild,na,NA,aves sp.,bird sp.,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,zhejiang,cn.zj,29.1745873279179,120.086382279697,a,2023-52,521,2.3.4.4b,Asia / China / Zhejiang / NA / NA,22_1_12_1_6_1_1_18,H5N1/2022/R16_Asia,80,2023-01-01,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_19.na.china.80.2023-01-02,H5N1,EPI_ISL_china_19,a/bird/zhejiang/g22/2023,2023-01-02,2023,2023-01,na_wild,na,NA,aves sp.,bird sp.,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,zhejiang,cn.zj,29.1745873279179,120.086382279697,a,2023-01,521,2.3.4.4b,Asia / China / Zhejiang / NA / NA,22_1_12_1_6_1_1_18,H5N1/2022/R16_Asia,80,2023-01-02,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_23.charadriiformes.china.19.2022-07-22,H5N1,EPI_ISL_china_23,a/brown-headed_gull/qinghai/06-zz-c/2022,2022-07-22,2022.55,2022-07,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus brunnicephalus,brown-headed gull,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-29,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-22,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_24.charadriiformes.china.19.2022-07-22,H5N1,EPI_ISL_china_24,a/brown-headed_gull/qinghai/06-zz-n/2022,2022-07-22,2022.55,2022-07,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus brunnicephalus,brown-headed gull,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-29,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-22,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_25.charadriiformes.china.19.2022-07-20,H5N1,EPI_ISL_china_25,a/brown-headed_gull/qinghai/07-zz-x/2022,2022-07-20,2022.55,2022-07,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus brunnicephalus,brown-headed gull,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-29,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-20,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_26.podicipediformes.china.19.2022-07-15,H5N1,EPI_ISL_china_26,a/crested_grebe/qinghai/10-zz-c/2022,2022-07-15,2022.53,2022-07,podicipediformes_wild,podicipediformes,Podicipedidae,podiceps cristatus,great crested grebe,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-28,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-15,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_27.charadriiformes.china.19.2022-07-23,H5N1,EPI_ISL_china_27,a/brown-headed_gull/qinghai/11-zz-x/2022,2022-07-23,2022.56,2022-07,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus brunnicephalus,brown-headed gull,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-29,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-23,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_28.podicipediformes.china.19.2022-07-21,H5N1,EPI_ISL_china_28,a/crested_grebe/qinghai/03-zz-x/2022,2022-07-21,2022.55,2022-07,podicipediformes_wild,podicipediformes,Podicipedidae,podiceps cristatus,great crested grebe,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-29,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-21,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_29.podicipediformes.china.19.2022-07-15,H5N1,EPI_ISL_china_29,a/crested_grebe/qinghai/11-zz-s/2022,2022-07-15,2022.53,2022-07,podicipediformes_wild,podicipediformes,Podicipedidae,podiceps cristatus,great crested grebe,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-28,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-15,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_30.charadriiformes.china.19.2022-07-23,H5N1,EPI_ISL_china_30,a/brown-headed_gull/qinghai/12-zz-n/2022,2022-07-23,2022.56,2022-07,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus brunnicephalus,brown-headed gull,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-29,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-07-23,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_china_31.charadriiformes.china.19.2022-06-20,H5N1,EPI_ISL_china_31,a/brown-headed_gull/qinghai/01-sz/2022,2022-06-20,2022.47,2022-06,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus brunnicephalus,brown-headed gull,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,qinghai,cn.qh,35.7553973024078,96.0028538289268,a,2022-25,511,2.3.4.4b,Asia / China / Qinghai / NA / NA,1_1_1_1_1_1_1_1,H5N1/2021/R5_Europe,19,2022-06-20,pb1,pb1,profile001
